Date,Open,High,Low,Close,Volume,Change,Price
2021-05-27,15600,15800,15350,15500,131726,-0.0064102564102563875,1
2021-05-28,15600,15800,15400,15650,80923,0.00967741935483879,1
2021-05-31,15750,15950,15700,15750,131750,0.006389776357827559,1
2021-06-01,15800,15900,15700,15850,96805,0.006349206349206327,1
2021-06-02,15850,16050,15800,15950,100433,0.006309148264984188,0
2021-06-03,16000,16000,15700,15800,144165,-0.009404388714733591,0
2021-06-04,15750,15800,15550,15700,116825,-0.006329113924050667,0
2021-06-07,15700,15750,15450,15650,74326,-0.0031847133757961776,0
2021-06-08,15600,15600,15400,15550,136634,-0.006389776357827448,1
2021-06-09,15600,15650,15400,15600,125452,0.003215434083601254,0
2021-06-10,15500,15600,15400,15600,93760,0.0,1
2021-06-11,15600,15750,15400,15700,150673,0.0064102564102563875,0
2021-06-14,15700,15700,15550,15700,72656,0.0,1
2021-06-15,15600,16450,15500,15950,535682,0.015923566878981,1
2021-06-16,15950,16300,15800,16300,191367,0.021943573667711602,0
2021-06-17,16250,16350,15900,16100,185423,-0.012269938650306789,1
2021-06-18,16050,16300,16000,16250,142950,0.009316770186335477,0
2021-06-21,16050,16150,15800,16000,110532,-0.01538461538461533,1
2021-06-22,16050,16250,15900,16250,128627,0.015625,1
2021-06-23,16250,16750,16100,16400,264492,0.009230769230769154,0
2021-06-24,16400,16400,15950,16200,109349,-0.012195121951219523,0
2021-06-25,16200,16250,15950,16100,150341,-0.006172839506172867,0
2021-06-28,16050,16100,15850,16000,115815,-0.006211180124223614,1
2021-06-29,15950,16100,15850,16100,98083,0.006250000000000089,0
2021-06-30,16050,16100,15800,16000,115982,-0.006211180124223614,1
2021-07-01,16000,16150,15850,16100,108271,0.006250000000000089,1
2021-07-02,16150,16450,16050,16450,226925,0.021739130434782705,1
2021-07-05,16500,16600,16400,16600,265962,0.00911854103343468,1
2021-07-06,16700,16750,16300,16650,172354,0.003012048192771122,0
2021-07-07,16600,16600,16300,16450,117575,-0.012012012012011963,0
2021-07-08,16400,16500,15850,15950,243436,-0.03039513677811545,0
2021-07-09,15800,15900,15250,15500,326677,-0.028213166144200663,1
2021-07-12,15550,15700,15500,15600,133180,0.006451612903225712,1
2021-07-13,15600,15750,15550,15700,104198,0.0064102564102563875,0
2021-07-14,15600,15600,15400,15500,150061,-0.01273885350318471,1
2021-07-15,15550,15700,15450,15600,131751,0.006451612903225712,0
2021-07-16,15500,15650,15400,15500,103296,-0.0064102564102563875,1
2021-07-19,15400,15800,15350,15800,153731,0.019354838709677358,0
2021-07-20,15650,15700,15250,15400,193092,-0.025316455696202556,0
2021-07-21,15500,15500,15300,15350,93132,-0.0032467532467532756,0
2021-07-22,15350,15500,15250,15350,127312,0.0,0
2021-07-23,15300,15350,15100,15200,165350,-0.009771986970684043,0
2021-07-26,15200,15350,14900,15050,193025,-0.009868421052631526,1
2021-07-27,15050,15150,14800,15150,141687,0.006644518272425293,0
2021-07-28,15150,15200,14900,15000,93068,-0.00990099009900991,0
2021-07-29,14950,15050,14500,14700,262056,-0.020000000000000018,0
2021-07-30,14600,14750,14400,14600,135720,-0.006802721088435382,0
2021-08-02,14550,14650,14200,14450,176822,-0.010273972602739767,0
2021-08-03,14350,14450,14150,14350,106874,-0.00692041522491349,0
2021-08-04,14300,14400,14150,14350,180698,0.0,1
2021-08-05,14350,14650,14250,14600,172811,0.017421602787456525,1
2021-08-06,14600,14800,14500,14800,163394,0.013698630136986356,0
2021-08-09,14750,14750,14350,14500,132002,-0.020270270270270285,0
2021-08-10,14450,14450,13800,13950,319572,-0.037931034482758585,0
2021-08-11,13900,14150,13850,13900,115279,-0.0035842293906810374,0
2021-08-12,13900,14000,13350,13650,235013,-0.017985611510791366,0
2021-08-13,13600,13700,13250,13650,109852,0.0,0
2021-08-17,13550,13750,13050,13550,285924,-0.0073260073260073,1
2021-08-18,13500,13950,13150,13900,143916,0.02583025830258312,0
2021-08-19,13600,13900,13350,13500,148778,-0.02877697841726623,0
2021-08-20,13600,13850,13200,13350,153979,-0.011111111111111072,1
2021-08-23,13500,14300,13350,14250,278163,0.0674157303370786,1
2021-08-24,14250,14400,14000,14300,132676,0.0035087719298245723,0
2021-08-25,14300,14350,13850,13950,188920,-0.02447552447552448,0
2021-08-26,13950,14050,13750,13850,122212,-0.007168458781361964,0
2021-08-27,13700,13850,13550,13800,165685,-0.0036101083032491488,1
2021-08-30,13850,14000,13800,13950,91206,0.010869565217391353,0
2021-08-31,14050,14050,13650,13900,201002,-0.0035842293906810374,1
2021-09-01,13900,14100,13850,14100,100667,0.014388489208633004,0
2021-09-02,14150,14150,13850,13900,76704,-0.014184397163120588,0
2021-09-03,13900,14200,13450,13450,350129,-0.03237410071942448,0
2021-09-06,13000,13250,12800,13250,316484,-0.014869888475836479,0
2021-09-07,13250,13400,12950,13000,174188,-0.018867924528301883,0
2021-09-08,13000,13000,12700,12950,173528,-0.0038461538461538325,0
2021-09-09,12900,12900,12650,12850,130054,-0.007722007722007707,1
2021-09-10,12900,13150,12750,13000,131809,0.011673151750972721,0
2021-09-13,13000,13050,12700,12850,104925,-0.011538461538461497,1
2021-09-14,12850,13000,12800,13000,67432,0.011673151750972721,0
2021-09-15,12950,13000,12800,12900,78486,-0.007692307692307665,0
